file,price,beds,baths,sqft,yearbuilt,zip,zestimate,zlink,address,dateofsale
boston_sold_02110.csv,2150000,1,1,748,1972,2110,460019,http://www.zillow.com/homedetails/85-E-India-Row-APT-40A-Boston-MA-02110/59175549_zpid/,"85 E India Row, APT 40A, Boston, MA 02110", 7/16/12
boston_sold_02110.csv,710000,2,2,1560,1910,2110,724599,http://www.zillow.com/homedetails/289-Devonshire-St-FL-3-Boston-MA-02110/67710082_zpid/,"289 Devonshire St, FL 3, Boston, MA 02110", 7/16/12
boston_sold_02110.csv,2150000,1,1.5,1227,1972,2110,974106,http://www.zillow.com/homedetails/85-E-India-Row-APT-40C-Boston-MA-02110/59175551_zpid/,"85 E India Row, APT 40C, Boston, MA 02110", 7/16/12
boston_sold_02110.csv,2150000,2,2.5,1640,1972,2110,1191103,http://www.zillow.com/homedetails/85-E-India-Row-APT-40B-Boston-MA-02110/59175550_zpid/,"85 E India Row, APT 40B, Boston, MA 02110", 7/16/12
boston_sold_02110.csv,916300,2,1.5,1345,1800,2110,938548,http://www.zillow.com/homedetails/41-Commercial-Wharf-UNIT-41-Boston-MA-02110/81379841_zpid/,"41 Commercial Wharf, UNIT 41, Boston, MA 02110", 7/10/12
boston_sold_02110.csv,917000,2,2.5,1628,1970,2110,969116,http://www.zillow.com/homedetails/85-E-India-Row-APT-18F-Boston-MA-02110/59175380_zpid/,"85 E India Row, APT 18F, Boston, MA 02110",7/3/12
boston_sold_02110.csv,890000,2,2,1445,1973,2110,932392,http://www.zillow.com/homedetails/28-32-Atlantic-Ave-UNIT-413-Boston-MA-02110/59174287_zpid/,"28-32 Atlantic Ave, UNIT 413, BOSTON, MA 02110", 6/29/12
boston_sold_02110.csv,530000,2,2,1094,1910,2110,588530,http://www.zillow.com/homedetails/99-Broad-St-UNIT-6A-Boston-MA-02110/90136180_zpid/,"99 Broad St, UNIT 6A, Boston, MA 02110", 6/29/12
boston_sold_02110.csv,1500000,2,2.5,1633,1970,2110,907998,http://www.zillow.com/homedetails/65-E-India-Row-APT-4B-Boston-MA-02110/59174964_zpid/,"65 E India Row, APT 4B, Boston, MA 02110", 6/27/12
boston_sold_02110.csv,1500000,1,1,758,1970,2110,442391,http://www.zillow.com/homedetails/65-E-India-Row-APT-4A-Boston-MA-02110/59174963_zpid/,"65 E India Row, APT 4A, Boston, MA 02110", 6/27/12
boston_sold_02110.csv,482500,1,1,884,1972,2110,510777,http://www.zillow.com/homedetails/65-E-India-Row-APT-35H-Boston-MA-02110/59175207_zpid/,"65 E India Row, APT 35H, Boston, MA 02110", 6/22/12
boston_sold_02110.csv,1,2,2.5,1636,1972,2110,981408,http://www.zillow.com/homedetails/85-E-India-Row-APT-38F-Boston-MA-02110/59175538_zpid/,"85 E India Row, APT 38F, Boston, MA 02110", 6/19/12
boston_sold_02110.csv,1,2,1,1195,1832,2110,996117,http://www.zillow.com/homedetails/43-Commercial-Wharf-APT-3-Boston-MA-02110/59174552_zpid/,"43 Commercial Wharf, APT 3, Boston, MA 02110", 6/13/12
boston_sold_02110.csv,853125,2,2,1229,1920,2110,908618,http://www.zillow.com/homedetails/45-Atlantic-Ave-UNIT-11E-Boston-MA-02110/59178295_zpid/,"45 Atlantic Ave, UNIT 11E, BOSTON, MA 02110",6/4/12
boston_sold_02110.csv,1,2,2,1216,2006,2110,734898,http://www.zillow.com/homedetails/80-Broad-St-UNIT-502-Boston-MA-02110/81857880_zpid/,"80 Broad St, UNIT 502, Boston, MA 02110",6/4/12
boston_sold_02110.csv,490000,1,1.5,711,1987,2110,566727,http://www.zillow.com/homedetails/20-Rowes-Wharf-APT-404-Boston-MA-02110/59163901_zpid/,"20 Rowes Wharf, APT 404, Boston, MA 02110",6/4/12
boston_sold_02110.csv,1850000,2,2,1707,1800,2110,1839870,http://www.zillow.com/homedetails/47-Commercial-Wharf-APT-7-Boston-MA-02110/59174563_zpid/,"47 Commercial Wharf, APT 7, Boston, MA 02110", 5/23/12
boston_sold_02110.csv,650000,2,1.5,1203,1972,2110,719987,http://www.zillow.com/homedetails/85-E-India-Row-APT-39G-Boston-MA-02110/59175547_zpid/,"85 E India Row, APT 39G, Boston, MA 02110",5/2/12
boston_sold_02110.csv,1895000,3,2.5,2576,2006,2110,1825240,http://www.zillow.com/homedetails/53-Commercial-Wharf-UNIT-53-Boston-MA-02110/82233158_zpid/,"53 Commercial Wharf, UNIT 53, Boston, MA 02110",5/2/12
boston_sold_02110.csv,464000,1,1,732,2006,2110,457756,http://www.zillow.com/homedetails/80-Broad-St-UNIT-706-Boston-MA-02110/81857800_zpid/,"80 Broad St, UNIT 706, Boston, MA 02110",5/1/12
boston_sold_02110.csv,529000,1,1.5,1212,1970,2110,608746,http://www.zillow.com/homedetails/85-E-India-Row-APT-16G-Boston-MA-02110/59175365_zpid/,"85 E India Row, APT 16G, Boston, MA 02110",5/1/12
boston_sold_02110.csv,522000,1,1,728,1832,2110,516898,http://www.zillow.com/homedetails/33-Commercial-Wharf-UNIT-31-Boston-MA-02110/59174534_zpid/,"33 Commercial Wharf, UNIT 31, Boston, MA 02110", 4/30/12
boston_sold_02110.csv,530000,1,1,747,1972,2110,508667,http://www.zillow.com/homedetails/65-E-India-Row-APT-31D-Boston-MA-02110/59175171_zpid/,"65 E India Row, APT 31D, Boston, MA 02110", 4/30/12
boston_sold_02110.csv,560000,1,1.5,1210,1970,2110,606269,http://www.zillow.com/homedetails/85-E-India-Row-APT-38G-Boston-MA-02110/59175539_zpid/,"85 E India Row, APT 38G, Boston, MA 02110", 4/25/12
boston_sold_02110.csv,1,1,1,757,1972,2110,472418,http://www.zillow.com/homedetails/85-E-India-Row-APT-27A-Boston-MA-02110/59175447_zpid/,"85 E India Row, APT 27A, Boston, MA 02110", 4/17/12
boston_sold_02110.csv,1240000,3,2,1515,1868,2110,1148523,http://www.zillow.com/homedetails/28-32-Atlantic-Ave-UNIT-420-Boston-MA-02110/59174299_zpid/,"28-32 Atlantic Ave, UNIT 420, BOSTON, MA 02110",4/6/12
boston_sold_02110.csv,1,1,1,596,2006,2110,409409,http://www.zillow.com/homedetails/80-Broad-St-UNIT-909-Boston-MA-02110/81857242_zpid/,"80 Broad St, UNIT 909, Boston, MA 02110",4/6/12
boston_sold_02110.csv,1632500,2,2,1456,1987,2110,1184329,http://www.zillow.com/homedetails/20-Rowes-Wharf-APT-306-Boston-MA-02110/59163893_zpid/,"20 Rowes Wharf, APT 306, Boston, MA 02110",4/4/12
boston_sold_02110.csv,925000,1,1,1268,1920,2110,850912,http://www.zillow.com/homedetails/45-Atlantic-Ave-UNIT-5B&5F-Boston-MA-02110/59178262_zpid/,"45 Atlantic Ave, UNIT 5B&amp;5F, BOSTON, MA 02110", 3/30/12
boston_sold_02110.csv,498000,1,1,862,1970,2110,523601,http://www.zillow.com/homedetails/85-E-India-Row-APT-20E-Boston-MA-02110/59175395_zpid/,"85 E India Row, APT 20E, Boston, MA 02110", 3/30/12
boston_sold_02110.csv,456000,1,1,868,1970,2110,507535,http://www.zillow.com/homedetails/85-E-India-Row-APT-18E-Boston-MA-02110/59175379_zpid/,"85 E India Row, APT 18E, Boston, MA 02110", 3/30/12
boston_sold_02110.csv,410000,1,1,752,1970,2110,440728,http://www.zillow.com/homedetails/65-E-India-Row-APT-2A-Boston-MA-02110/59174947_zpid/,"65 E India Row, APT 2A, Boston, MA 02110", 3/27/12
boston_sold_02110.csv,452500,1,1,880,1972,2110,516619,http://www.zillow.com/homedetails/85-E-India-Row-APT-15H-Boston-MA-02110/59175358_zpid/,"85 E India Row, APT 15H, Boston, MA 02110", 3/19/12
boston_sold_02110.csv,1,3,2,1249,1920,2110,883762,http://www.zillow.com/homedetails/63-Atlantic-Ave-APT-7B-Boston-MA-02110/59178272_zpid/,"63 Atlantic Ave, APT 7B, Boston, MA 02110", 3/15/12
boston_sold_02110.csv,550000,1,1.5,1210,1970,2110,615181,http://www.zillow.com/homedetails/85-E-India-Row-APT-26G-Boston-MA-02110/59175445_zpid/,"85 E India Row, APT 26G, Boston, MA 02110", 3/14/12
boston_sold_02110.csv,682000,2,2,1405,2006,2110,839899,http://www.zillow.com/homedetails/80-Broad-St-UNIT-202-Boston-MA-02110/81858103_zpid/,"80 Broad St, UNIT 202, Boston, MA 02110", 2/16/12
boston_sold_02110.csv,697000,2,2.5,1630,1972,2110,949974,http://www.zillow.com/homedetails/65-E-India-Row-APT-23B-Boston-MA-02110/59175105_zpid/,"65 E India Row, APT 23B, Boston, MA 02110", 2/15/12
boston_sold_02110.csv,474900,1,1,862,1970,2110,523625,http://www.zillow.com/homedetails/85-E-India-Row-APT-33E-Boston-MA-02110/59175498_zpid/,"85 E India Row, APT 33E, Boston, MA 02110",2/3/12
boston_sold_02110.csv,725000,2,2,1216,2006,2110,759991,http://www.zillow.com/homedetails/80-Broad-St-UNIT-902-Boston-MA-02110/81857639_zpid/,"80 Broad St, UNIT 902, Boston, MA 02110",2/1/12
boston_sold_02110.csv,1,2,2,1638,1970,2110,931995,http://www.zillow.com/homedetails/65-E-India-Row-APT-10F-Boston-MA-02110/59175015_zpid/,"65 E India Row, APT 10F, Boston, MA 02110", 1/30/12
boston_sold_02110.csv,1,2,2,1168,2006,2110,753411,http://www.zillow.com/homedetails/80-Broad-St-UNIT-908-Boston-MA-02110/81857393_zpid/,"80 Broad St, UNIT 908, Boston, MA 02110", 1/24/12
boston_sold_02110.csv,1,1,1,755,1832,2110,552705,http://www.zillow.com/homedetails/33-Commercial-Wharf-UNIT-43-Boston-MA-02110/59174540_zpid/,"33 Commercial Wharf, UNIT 43, Boston, MA 02110", 1/24/12
boston_sold_02110.csv,645000,2,2,1122,1920,2110,805990,http://www.zillow.com/homedetails/45-Atlantic-Ave-UNIT-4E-Boston-MA-02110/59178260_zpid/,"45 Atlantic Ave, UNIT 4E, BOSTON, MA 02110", 1/23/12
boston_sold_02110.csv,1,1,1,738,1832,2110,569705,http://www.zillow.com/homedetails/33-Commercial-Wharf-UNIT-41-Boston-MA-02110/59174538_zpid/,"33 Commercial Wharf, UNIT 41, Boston, MA 02110", 1/23/12
boston_sold_02110.csv,980000,2,2.5,1643,1970,2110,984144,http://www.zillow.com/homedetails/85-E-India-Row-APT-16B-Boston-MA-02110/59175360_zpid/,"85 E India Row, APT 16B, Boston, MA 02110", 1/12/12
boston_sold_02110.csv,810000,2,2,1633,1972,2110,927046,http://www.zillow.com/homedetails/85-E-India-Row-APT-12F-Boston-MA-02110/59175340_zpid/,"85 E India Row, APT 12F, Boston, MA 02110",1/6/12
boston_sold_02110.csv,342500,1,1,598,1910,2110,373771,http://www.zillow.com/homedetails/99-Broad-St-UNIT-7F-Boston-MA-02110/90136020_zpid/,"99 Broad St, UNIT 7F, Boston, MA 02110",1/4/12
boston_sold_02110.csv,500000,1,1,885,1970,2110,560064,http://www.zillow.com/homedetails/85-E-India-Row-APT-17H-Boston-MA-02110/59175374_zpid/,"85 E India Row, APT 17H, Boston, MA 02110",1/4/12
boston_sold_02110.csv,1,2,2.5,2341,1987,2110,2844064,http://www.zillow.com/homedetails/10-Rowes-Wharf-APT-1201-Boston-MA-02110/59163957_zpid/,"10 Rowes Wharf, APT 1201, Boston, MA 02110",12/29/11
boston_sold_02110.csv,1,1,1.5,1212,1972,2110,640841,http://www.zillow.com/homedetails/85-E-India-Row-APT-9G-Boston-MA-02110/59175317_zpid/,"85 E India Row, APT 9G, Boston, MA 02110",12/22/11
boston_sold_02110.csv,1000000,2,2,882,1972,2110,516321,http://www.zillow.com/homedetails/65-E-India-Row-APT-28E-Boston-MA-02110/59175148_zpid/,"65 E India Row, APT 28E, Boston, MA 02110",12/21/11
boston_sold_02110.csv,1000000,3,2.5,1628,1972,2110,931494,http://www.zillow.com/homedetails/65-E-India-Row-APT-28F-Boston-MA-02110/59175149_zpid/,"65 E India Row, APT 28F, Boston, MA 02110",12/21/11
boston_sold_02110.csv,1600000,1,1.5,748,1972,2110,491013,http://www.zillow.com/homedetails/65-E-India-Row-APT-28D-Boston-MA-02110/59175147_zpid/,"65 E India Row, APT 28D, Boston, MA 02110",12/20/11
boston_sold_02110.csv,1600000,1,2.5,1632,1972,2110,949404,http://www.zillow.com/homedetails/65-E-India-Row-APT-28B-Boston-MA-02110/59175145_zpid/,"65 E India Row, APT 28B, Boston, MA 02110",12/20/11
boston_sold_02110.csv,1600000,6,7,6000,1972,2110,1213418,http://www.zillow.com/homedetails/65-E-India-Row-APT-28C-Boston-MA-02110/59175146_zpid/,"65 E India Row, APT 28C, Boston, MA 02110",12/20/11
boston_sold_02110.csv,437000,1,1,878,1972,2110,509720,http://www.zillow.com/homedetails/65-E-India-Row-APT-23H-Boston-MA-02110/59175111_zpid/,"65 E India Row, APT 23H, Boston, MA 02110",12/16/11
boston_sold_02110.csv,1300000,2,2,1479,1987,2110,1218757,http://www.zillow.com/homedetails/20-Rowes-Wharf-APT-307-Boston-MA-02110/59163894_zpid/,"20 Rowes Wharf, APT 307, Boston, MA 02110",12/16/11
boston_sold_02110.csv,760000,1,1,1316,1832,2110,1038179,http://www.zillow.com/homedetails/59-Commercial-Wharf-APT-6-Boston-MA-02110/59174580_zpid/,"59 Commercial Wharf, APT 6, Boston, MA 02110",12/16/11
boston_sold_02110.csv,1100000,3,1,860,1972,2110,526193,http://www.zillow.com/homedetails/65-E-India-Row-APT-33E-Boston-MA-02110/59175188_zpid/,"65 E India Row, APT 33E, Boston, MA 02110",12/12/11
boston_sold_02110.csv,1100000,2,2,756,1972,2110,513626,http://www.zillow.com/homedetails/65-E-India-Row-APT-33D-Boston-MA-02110/59175187_zpid/,"65 E India Row, APT 33D, Boston, MA 02110",12/12/11
boston_sold_02110.csv,385000,1,1,708,2006,2110,480490,http://www.zillow.com/homedetails/80-Broad-St-UNIT-608-Boston-MA-02110/81857485_zpid/,"80 Broad St, UNIT 608, Boston, MA 02110", 12/6/11
boston_sold_02110.csv,372000,1,1,747,1970,2110,489321,http://www.zillow.com/homedetails/85-E-India-Row-APT-32D-Boston-MA-02110/59175489_zpid/,"85 E India Row, APT 32D, Boston, MA 02110", 12/2/11
boston_sold_02110.csv,550000,1,1.5,1215,1972,2110,705994,http://www.zillow.com/homedetails/85-E-India-Row-APT-37G-Boston-MA-02110/59175531_zpid/,"85 E India Row, APT 37G, Boston, MA 02110",11/30/11
boston_sold_02110.csv,1,2,2.5,2547,1987,2110,3094691,http://www.zillow.com/homedetails/10-Rowes-Wharf-UNIT-PH3-Boston-MA-02110/59163967_zpid/,"10 Rowes Wharf, UNIT PH3, Boston, MA 02110", 11/9/11
boston_sold_02110.csv,1,1,1.5,1231,1972,2110,683671,http://www.zillow.com/homedetails/65-E-India-Row-APT-40C-Boston-MA-02110/59175242_zpid/,"65 E India Row, APT 40C, Boston, MA 02110", 11/3/11
boston_sold_02110.csv,890000,2,2,1341,1899,2110,924745,http://www.zillow.com/homedetails/28-32-Atlantic-Ave-UNIT-535-Boston-MA-02110/59174316_zpid/,"28-32 Atlantic Ave, UNIT 535, BOSTON, MA 02110",10/31/11
boston_sold_02110.csv,450000,1,1,862,1971,2110,570664,http://www.zillow.com/homedetails/85-E-India-Row-APT-23E-Boston-MA-02110/59175419_zpid/,"85 E India Row, APT 23E, Boston, MA 02110",10/25/11
boston_sold_02110.csv,1070000,1,1.5,1200,1970,2110,1008834,http://www.zillow.com/homedetails/85-E-India-Row-APT-17B-Boston-MA-02110/59175368_zpid/,"85 E India Row, APT 17B, Boston, MA 02110",10/11/11
boston_sold_02110.csv,1,1,1,700,2006,2110,438126,http://www.zillow.com/homedetails/80-Broad-St-UNIT-905-Boston-MA-02110/81857280_zpid/,"80 Broad St, UNIT 905, Boston, MA 02110", 10/4/11
boston_sold_02110.csv,1,2,2.5,1657,1972,2110,993201,http://www.zillow.com/homedetails/65-E-India-Row-APT-36B-Boston-MA-02110/59175209_zpid/,"65 E India Row, APT 36B, Boston, MA 02110", 9/26/11
boston_sold_02110.csv,1,1,1,875,1972,2110,510081,http://www.zillow.com/homedetails/65-E-India-Row-APT-20H-Boston-MA-02110/59175087_zpid/,"65 E India Row, APT 20H, Boston, MA 02110", 9/23/11
boston_sold_02110.csv,900000,3,2.5,1910,2006,2110,1301510,http://www.zillow.com/homedetails/80-Broad-St-UNIT-301-Boston-MA-02110/81857272_zpid/,"80 Broad St, UNIT 301, Boston, MA 02110",9/8/11
boston_sold_02110.csv,302068,1,1,870,1972,2110,505654,http://www.zillow.com/homedetails/85-E-India-Row-APT-2E-Boston-MA-02110/59175260_zpid/,"85 E India Row, APT 2E, Boston, MA 02110", 8/25/11
boston_sold_02110.csv,458500,1,1,870,1972,2110,550612,http://www.zillow.com/homedetails/85-E-India-Row-APT-19H-Boston-MA-02110/59175390_zpid/,"85 E India Row, APT 19H, Boston, MA 02110", 8/22/11
boston_sold_02110.csv,1,2,2.5,1600,1970,2110,861183,http://www.zillow.com/homedetails/65-E-India-Row-APT-2B-Boston-MA-02110/59174948_zpid/,"65 E India Row, APT 2B, Boston, MA 02110", 8/22/11
boston_sold_02110.csv,746500,2,2,1220,2006,2110,757976,http://www.zillow.com/homedetails/80-Broad-St-UNIT-802-Boston-MA-02110/81857332_zpid/,"80 Broad St, UNIT 802, Boston, MA 02110", 8/16/11
boston_sold_02110.csv,417500,1,1,878,1970,2110,507080,http://www.zillow.com/homedetails/65-E-India-Row-APT-22H-Boston-MA-02110/59175103_zpid/,"65 E India Row, APT 22H, Boston, MA 02110", 8/12/11
boston_sold_02110.csv,450000,1,1,882,1970,2110,558352,http://www.zillow.com/homedetails/85-E-India-Row-APT-31H-Boston-MA-02110/59175485_zpid/,"85 E India Row, APT 31H, Boston, MA 02110", 8/10/11
boston_sold_02110.csv,1200000,3,3,2892,1832,2110,977733,http://www.zillow.com/homedetails/33-Commercial-Wharf-UNIT-44-Boston-MA-02110/59174541_zpid/,"33 Commercial Wharf, UNIT 44, Boston, MA 02110",8/3/11
boston_sold_02110.csv,1200000,1,1,1069,1832,2110,782730,http://www.zillow.com/homedetails/33-Commercial-Wharf-UNIT-42-Boston-MA-02110/59174539_zpid/,"33 Commercial Wharf, UNIT 42, Boston, MA 02110",8/3/11
boston_sold_02110.csv,1,1,1.5,1230,1972,2110,719114,http://www.zillow.com/homedetails/85-E-India-Row-APT-35C-Boston-MA-02110/59175512_zpid/,"85 E India Row, APT 35C, Boston, MA 02110",7/8/11
boston_sold_02110.csv,410000,1,1,749,1972,2110,487361,http://www.zillow.com/homedetails/85-E-India-Row-APT-36D-Boston-MA-02110/59175520_zpid/,"85 E India Row, APT 36D, Boston, MA 02110",7/7/11
boston_sold_02110.csv,1,3,2.5,1894,1972,2110,1136320,http://www.zillow.com/homedetails/85-E-India-Row-APT-28F-Boston-MA-02110/59175459_zpid/,"85 E India Row, APT 28F, Boston, MA 02110",7/5/11
boston_sold_02110.csv,1,2,2.5,1634,1972,2110,989624,http://www.zillow.com/homedetails/65-E-India-Row-APT-37F-Boston-MA-02110/59175221_zpid/,"65 E India Row, APT 37F, Boston, MA 02110",7/5/11
boston_sold_02110.csv,757000,2,2.5,1621,1970,2110,947249,http://www.zillow.com/homedetails/65-E-India-Row-APT-2F-Boston-MA-02110/59174952_zpid/,"65 E India Row, APT 2F, Boston, MA 02110",7/1/11
boston_sold_02110.csv,389000,1,1,690,1910,2110,417216,http://www.zillow.com/homedetails/99-Broad-St-UNIT-8D-Boston-MA-02110/90136008_zpid/,"99 Broad St, UNIT 8D, Boston, MA 02110",7/1/11
boston_sold_02110.csv,820000,1,2,1240,1850,2110,878237,http://www.zillow.com/homedetails/28-32-Atlantic-Ave-UNIT-427-Boston-MA-02110/59174292_zpid/,"28-32 Atlantic Ave, UNIT 427, BOSTON, MA 02110",7/1/11
boston_sold_02110.csv,1490000,2,2.5,1696,1987,2110,1646398,http://www.zillow.com/homedetails/20-Rowes-Wharf-PH-3-Boston-MA-02110/59212811_zpid/,"20 Rowes Wharf, PH 3, Boston, MA 02110", 6/17/11
boston_sold_02110.csv,1,2,2.5,1681,1972,2110,987964,http://www.zillow.com/homedetails/65-E-India-Row-APT-36F-Boston-MA-02110/59175213_zpid/,"65 E India Row, APT 36F, Boston, MA 02110", 6/16/11
boston_sold_02110.csv,1,1,1.5,1214,1972,2110,727730,http://www.zillow.com/homedetails/65-E-India-Row-APT-36G-Boston-MA-02110/59175214_zpid/,"65 E India Row, APT 36G, Boston, MA 02110", 6/16/11
boston_sold_02110.csv,2225000,1,1,1230,1972,2110,1014144,http://www.zillow.com/homedetails/85-E-India-Row-APT-10C-Boston-MA-02110/59175321_zpid/,"85 E India Row, APT 10C, Boston, MA 02110",6/3/11
boston_sold_02110.csv,2225000,2,2.5,1646,1972,2110,1236360,http://www.zillow.com/homedetails/85-E-India-Row-APT-10B-Boston-MA-02110/59175320_zpid/,"85 E India Row, APT 10B, Boston, MA 02110",6/3/11
boston_sold_02110.csv,675000,1,2,1156,2006,2110,741295,http://www.zillow.com/homedetails/80-Broad-St-UNIT-1007-Boston-MA-02110/81858071_zpid/,"80 Broad St, UNIT 1007, Boston, MA 02110",6/2/11
boston_sold_02110.csv,385000,1,1,747,1970,2110,446630,http://www.zillow.com/homedetails/65-E-India-Row-APT-7A-Boston-MA-02110/59174987_zpid/,"65 E India Row, APT 7A, Boston, MA 02110",6/1/11
boston_sold_02110.csv,1,1,2.5,1641,1972,2110,903156,http://www.zillow.com/homedetails/65-E-India-Row-APT-35B-Boston-MA-02110/59175201_zpid/,"65 E India Row, APT 35B, Boston, MA 02110", 5/31/11
boston_sold_02110.csv,425000,1,1,747,1970,2110,510853,http://www.zillow.com/homedetails/65-E-India-Row-APT-14D-Boston-MA-02110/59175037_zpid/,"65 E India Row, APT 14D, Boston, MA 02110", 5/24/11
boston_sold_02110.csv,1,1,1,604,2006,2110,436782,http://www.zillow.com/homedetails/80-Broad-St-UNIT-1005-Boston-MA-02110/81857561_zpid/,"80 Broad St, UNIT 1005, Boston, MA 02110", 5/19/11
boston_sold_02110.csv,1,2,2.5,1636,1972,2110,983974,http://www.zillow.com/homedetails/85-E-India-Row-APT-33B-Boston-MA-02110/59175495_zpid/,"85 E India Row, APT 33B, Boston, MA 02110", 5/12/11
boston_sold_02110.csv,410000,1,1,876,1972,2110,522764,http://www.zillow.com/homedetails/85-E-India-Row-APT-12H-Boston-MA-02110/59175342_zpid/,"85 E India Row, APT 12H, Boston, MA 02110",5/6/11
boston_sold_02110.csv,1,3,2,2334,1850,2110,2140330,http://www.zillow.com/homedetails/63-Commercial-Wharf-STE-7-Boston-MA-02110/59174586_zpid/,"63 Commercial Wharf, STE 7, Boston, MA 02110",5/5/11
boston_sold_02110.csv,505000,1,1,881,1972,2110,558994,http://www.zillow.com/homedetails/85-E-India-Row-APT-29H-Boston-MA-02110/59175469_zpid/,"85 E India Row, APT 29H, Boston, MA 02110",5/2/11
boston_sold_02110.csv,925000,1,1.5,1228,1875,2110,866252,http://www.zillow.com/homedetails/45-Commercial-Wharf-UNIT-45-Boston-MA-02110/81858387_zpid/,"45 Commercial Wharf, UNIT 45, Boston, MA 02110", 4/28/11
boston_sold_02110.csv,800000,2,2,1160,1850,2110,841138,http://www.zillow.com/homedetails/28-32-Atlantic-Ave-UNIT-619-Boston-MA-02110/59174332_zpid/,"28-32 Atlantic Ave, UNIT 619, BOSTON, MA 02110",4/8/11
boston_sold_02110.csv,880000,3,3,1640,1970,2110,999600,http://www.zillow.com/homedetails/85-E-India-Row-APT-3B-Boston-MA-02110/59175265_zpid/,"85 E India Row, APT 3B, Boston, MA 02110",4/8/11
boston_sold_02110.csv,4500000,2,2,2072,1987,2110,2902916,http://www.zillow.com/homedetails/20-Rowes-Wharf-UNIT-PH5-Boston-MA-02110/59163939_zpid/,"20 Rowes Wharf, UNIT PH5, Boston, MA 02110", 3/31/11
boston_sold_02110.csv,196358,1,1,760,2005,2110,278306,http://www.zillow.com/homedetails/80-Broad-St-UNIT-206-Boston-MA-02110/81858805_zpid/,"80 Broad St, UNIT 206, Boston, MA 02110", 3/15/11
boston_sold_02110.csv,1477777,1,1,750,1972,2110,489174,http://www.zillow.com/homedetails/65-E-India-Row-APT-22A-Boston-MA-02110/59175096_zpid/,"65 E India Row, APT 22A, Boston, MA 02110", 2/22/11
boston_sold_02110.csv,1477777,2,2.5,1640,1972,2110,975722,http://www.zillow.com/homedetails/65-E-India-Row-APT-22B-Boston-MA-02110/59175097_zpid/,"65 E India Row, APT 22B, Boston, MA 02110", 2/22/11
boston_sold_02110.csv,590900,2,2,1243,1972,2110,845039,http://www.zillow.com/homedetails/65-E-India-Row-PH-G-Boston-MA-02110/59175254_zpid/,"65 E India Row, PH G, Boston, MA 02110", 2/10/11
